comment,label
tín_hiệu chứng_tỏ vinfast ngày_càng tiêu_dùng đón_nhận chuyển_hướng xe điện 2 kết_quả tuyệt_vời thời_gian xe vin ngày_càng hoàn_thiện chúc hãng xe việt thành_công mong đọc tin_vui,1
vinfast bước_tiến quyết_tâm dồn lực phát_triển ô_tô điện vingroup tỷ_phú phạm nhật vượng hoàn_toàn đúng_đắn,1
chúc_mừng vinfast,1
xe vinfast mẫu đẹp,1
xu_hướng xe điện phát_triển mảng sản_xuất đóng_góp doanh_thu vingroup,1
chi_phí bảo_trì tốn_kém,-1
tốn_kém lợi kinh_tế thuê nhân_công đầu_tư máy_giặt một_số tiền ban_đầu lợi bao_nhiêu công_sức thời_gian giặt bền xài 10 hư,1
robot con_người sinh thất_nghiệp,-1
robot năng_suất làm_việc con_người,-1
chế_tạo robot,0
con_người sinh nghiên_cứu phát_triển tối_ưu_hóa cũ không_thể lao_động nặng_nhọc đời sức_khỏe 1 công_cụ hỗ_trợ công_cụ hỗ_trợ con_người tự_động toàn_phần nhàn_rỗi,-1
chi_phí tự_động hóa rẻ vận_hành ổn_định tốc_độ phát thư hàng chính_xác lợi_thế cạnh_tranh tốn_kém,0
chi_phí bảo_trì tốn_kém sử_dụng agv amr cũ chi_phí triển_khai bảo_trì,-1
bấy_giờ sinh tiếng sinh máy_tính máy_tính cướp,0
sáng_tạo cảm_ơn tái_hiện ca_khúc huyền_thoại the_beatles,1
hát the beatles trình_diễn môi_trường sinh_viên đại_học thập_niên 1990 xã_hội nói_chung nhạc disco thập_niên 70 80 thời chuộng vn,1
đẹp tràn_đầy sức_sống ca_sĩ pt ru ru cháu sân_khấu hét chất giọng khàn tội khán_giả,1
thế_nào nhạc rock,0
nhạc rock bao_giờ,0
yêu tiếng làm_chi,-1
minh tuyết hết_mình nóng_bỏng tiết_mục hấp_dẫn,-1
hôm_qua tiết_mục đừng bé 5 phấn_khích lắm đắm_chìm biểu_diễn tài đẹp hát,1
3 con_gái ly bố cưng phải_biết,1
doanh_nghiệp hiện 350 000 khách_hàng tổ_chức 3 5 triệu khách_hàng cá_nhân,0
chúc_mừng 2 phó_tổng_chúc_mừng vietel,1
chúc_mừng,1
chúc_mừng,1
đại hiệp yếu_đuối,-1
bối_rối vẻ đẹp diễn_viên tôirung quốc,1
team trung quốc phim ngày_càng ẻo_lả,1
phim phục_vụ thế_hệ diễn_viên thần_tượng,0
đại hiệp thời da trắng mặt xinh thanh_tú thân_hình mềm_mại nhẹ_nhàng fan đông cày view rating,1
haha truyện kim dung quách tĩnh trang hán tử thô hào chân_chất chút vụng_về hiệp nghĩa quách tĩnh mặt hoa da phấn,-1
phim quách tĩnh truyện kim dung khắc xịn xò hy_vọng,1
câu mặt hoa da phấn,0
phim hy_vọng phim hóa_trang ổn,-1
quách tĩnh mỏng_manh hành_tinh v,0
tha nhân_vật quách tĩnh,0
âu dương khắc,-1
dương khang âu dương công_tử 30,0
tiêu chiến 33 đấy,0
quách tĩnh nét khờ_khạo tí,-1
bao đoạn ngu,-1
ngu bực_mình nguyên_tác,-1
đấy quách tĩnh,0
da trắng trứng gà bóc,-1
nể phục sóng_gió thương_trường tình_trường trải để_ý mấy thị_phi,1
thật_ra kinh_nghiệm ghi_âm bình_thường,0
bộ_phận khán_giả chê_trách lưu khánh sống phóng_túng tình_cảm phức_tạp,0
74 đẹp đỉnh,1
chụp hình ap photo shop chẳng đẹp,1
đàn_bà,0
nag tào_lao tình nghĩa bloger tung ghi_âm cá_nhân 2 hại gây_sự chú_ý,-1
74 không_thể,1
tiền uốngười khoa_học spa uốngười hầu_hạ làm_đẹp chẳngười trẻ,-1
nghệ_sĩ 74 trông 40,-1
hình,0
5 tỷ đô_la mua 54 cổ_phần 7 vốn_hóa bốc_hơi 1 3 1 7 tỷ đô_la 500 triệu đô_la tiền cổ_tức 10 vốn,0
bia sài_gòn chạy thôn quê,1
đừng dạy tỷ_phú tiêu tiền,-1
gogle search công_thức tỷ_lệ vốn hoá cổ_tức 500 triệu đô_la giá_trị sab thực_sự,1
mua 5 tỉ đô_la giá 200 nghìn 1 cổ_phiếu giá 60 nghìn vốn_hóa thị_trường 1 6 tỉ mấy giá vốn_hóa sabeco 4 11 24 71 182 tỉ_như tỉ_phú thái nắm 56 39 861 tỉ đô_la 25 nghìn 1 594 tỉ đô_la thời_điểm cộng 500 triệu đô_la cổ_tức 7 2 1 tỉ mua 5 tỉ đô_la 7 2 1 tỉ đô_la,1
công_nhận đầu_tư lỗ lúc_nào thắng nồng_độ tỷ_phú thái khéo giàu gấp đôi,0
500 triệu đô_la mấy cộng 55 triệu đô_la 1 375 tỉ vốn_hóa bao_nhiêu hợp_lý để_ý chi 5 tỉ 7 500 triệu kết_quả đầu_tư lúc_nào ti phú,1
ơ_kìa nồng_độ cồn cổ_phần mua,0
câu cũ lỗ lâu_dài thu toàn_bộ khoản đầu_tư lợi_nhuận doanh_nghiệp ngắn hạng 7 thu 11 tổng_số tiền 5 tỷ đô_vậy lợi_nhuận khoản 1 6 gửi tiết_kiệm ngân_hàng,0
lỗ_vốn 10 chính_xác biết_đâu hãng bia trở_mình thành_công_ty trăm tỷ đô_la,1
nguyên cổ_phần sau_này công_ty tăng_giá_trị cổ_phần lợi_nhuận canh_bạc quyết_định cược đồng_nghĩa giá_trị công_ty tương_lai cược sai dự_đoán dự_đoán kết_quả đợi tương_lai trả_lời,0
chào gã khổng_lồ toshiba nokia văng vách đỉnh_cao sab ngon lợi_nhuận cổ_tức ổn_định,1
tình_hình kinh_tế hiện_tại như_ý_thức xã_hội ngày_càng bia rượu đột_phá khó_khăn,-1
bia sài_gòn ngon túi_tiền uống uống bia sài_gòn,1
giá thành_ra chẳng rẻ,-1
bao_nhiêu 11 nghìn 1 lon special 16 nghìn mắc bao_nhiêu,0
8 thu 10 giá_trị doanh_nghiệp giảm_vậy ăn_thua lắm,0
thương_vụ lãi hoàn vốn đầu_tư,0
uầy mấy ảnh chụp cháu trông như_ai vẽ khen cháu đẹp nha,1
thế_hệ 8x hâm_mộ jimy nguyễn thiếu_sót nhắc tình xưa nghĩa cũ 1 2 3 vĩnh_biệt mầu xanh đá buồn nhẫn ngày_xưa hoa bằng_lăng mưa_tuyết đấy quán cafe kiểu nhạc jimy nguyễn,1
ảnh phong_cách,1
ảnh đẹp,1
cầm đàn ổn kia vẻ hơi gượng thắt_lưng cầm cổ áo chủ_động,0
chúc_mừng,1
phong_cách cá_tính dịu_dàng cố_gắng phát_huy gặt_hái thành_công,1
chúc gia_đình mãi hạnh_phúc ngưỡng_mộ,1
nỗ_lực thoát bóng bố david beckham dựa tên_tuổi bố_mẹ mấy tham_dự show mẹ xuất_hiện bố sự_kiện mấy lộ mặt bố_mẹ 1 con_trai áp_lực mấy,0
thoát mác,0
tiếng sai cố giải_thích,0
mẹ toàn nổi_tiếng giá_trị vô_hình giá_trị tài_sản,-1
cha_mẹ nổi_tiếng giàu_có may_mắn,0
đau_xót lao_động,-1
công_ty đơn hàng đầu 2025 gmc ngoại_lệ,0
nguyên_liệu nhập,0
ngành dệt may nói_riêng ngành sản_xuất chi_phí ngày_càng tiếng hấp_dẫn đầu_tư n chi_phí sản_xuất rẻ tiếng sản_xuất sản_phẩm_chất_lượng sản_phẩm vượt_trội đặc_hữu độc_quyền,1
may_mặc vượt_trội độc_quyền lắm mẫu_mã thay_đổi sao_chép hàng đặc_hữu kèm giá_thành khách_hàng,1
toàn_bộ lĩnh_vực kinh_tế sản_xuất ô_tô linh phụ_kiện thiết_kế sản_xuất chíp gạo chất_lượng hạt_tiêu cà_phê sầu_riêng vải ngành may_mặc thời đỉnh_cao chi_phí thuê mặt_bằng ngày_một đắt_đỏ lương cao_giá điện chi_phí giải_quyết chất_thải vì_thế có_thể ngành thiết_kế mốt biểu_diễn thời_trang,-1
đung r thiết_kế thời_trang cao_cấp cơ_hội việt nam ưu_thế may_mặc có_thể giảm_giá_thành thời_trang may kỹ thiết_kế hợp gu chi sản_phẩm_chất_lượng,1
mùa dịch garmex gượng nổi buồn,-1
đẹp mặn_mà,1
đẹp,1
đẹp mái_tóc đẹp,1
phụ_nữ hiện_đại chứng_tỏ bản_thân,1
tóm tu_dưỡng đạo_đức ngừng nổi_tiếng cá_nhân đánh_giá hình_thức phong sát tq hiệu_quả răn_đe_cao,1
khônghônghả năng phát_triển tiếp_tục baby cổ diễn_xuất baby diễn đơ khônghông đạo_diễn mời cổ vai có_thể đóng vai phụ đc trẻ đc huỳnh minh lót đường sẵn đạo_diễn may_ra u40 diễn tệ khônghông cửa,-1
đầu_tiên phim thoáng mộng_mơ,0
ý_tưởng đấy trump biệt đội siêu_nhân x men elon musk jd vance robert kenedy vivek ramaswamy tulsi gabard đánh_giá đội_hình đỉnh diễn_viên thời haris đỉnh,1
team lạc_quan đêm 30 tết,-1
infinity stones,1
xíu team team phim holywod dv holywod,0
scarlet johanson robert downey thời quên cố_tình nhắc taylor swift oprah winfrey vây 2 siêu_sao thời,0
dv holywod mỹ,-1
infinity wars,1
biệt đội avengers giải_cứu_thế_giới film biệt đội tấu hài tiếng cười đời god job,1
haris cử_tri la_ó raly tiếng hài,-1
hi_vọng avengers cứu kamala cử_tri la_ó raly clip buồn_cười,0
atlas intel 1 hãng khảo_sát uy_tín theo_dõi số_liệu mở_mang,0
vật_chất dĩ_nhiên đóng_góp phim công_chiếu toàn_cầu thu tiền thế_giới mỹ nộp ngân_sách chính_phủ,0
theo_dõi national pols trang fivethirtyeight mỹ 31 11 haris trump 1 2 phần_trăm tỷ_lệ ủng_hộ khảo_sát ngàn mẫu chẳng phản_ánh số_liệu thống_kê lịch_sử,-1
lạc_quan trump tổng_thống fan,-1
bầu haris,0
giới nghệ_sỹ mỹ trump thắng 2016 cuối_cùng chả hài,0
hầu_hết nổi_tiếng ủng_hộ haris ủng_hộ trump,0
dân mỹ ủng_hộ trump haris,1
ủng_hộ thua 3 triệu 7 triệu phiếu dự thua tầm 10 12 triệu,-1
coi số_liệu,0
coi số_liệu coi,-1
ủng_hộ đảng công hoà đa_số bỏ_phiếu cuối_cùng số_liệu hiện bỏ_phiếu trump thua mấy haris hiện tỉ_lệ thắng mấy bang chiến_trường trump lợi_thế,0
lôi siêu anh_hùng cứu,1
mỹ đảng dân_chủ quan_hệ nghệ_sĩ holywod vận_động tranh_cử thời hilary biden tham_gia nghệ_sỹ nổi_tiếng taylor swift lady gaga bây_giờ diễn_viên marvel ủng_hộ kamala là_lạ,1
đẹp,1
nụ cười triệu đô ngắm lỗi thiết_kế trang_phục tạo_hoá,1
vẻ đẹp tự_nhiên nụ cười catwalk đẹp clip hành_trình đăng_quang thời_lượng hâm_mộ khán_giả cổ_vũ hình_ảnh bản_thân khung hình cuối_cùng hình_ảnh bừng,1
đẹp,1
đẹp nụ cười rạng_rỡ,1
hát mở_miệng hẳn_hoi mấp_máy môi khó_chịu,-1
cảm_nhận cảm_giác thoát âm ca_sĩ trẻ kiểu tương_tự hát tiếng kiểu trôi kiểu nối âm tiếng tùng dương hát tròn tiếng_vang gọn,1
tuyệt,1
ngày_trước bùi lan hương anh_dũng nhường ảnh giọng hát đặc_biệt,1
trưởng_thành đấy chúc_mừng,1
dấu_ấn nghệ_sĩ tiếng già rời sân_khấu,-1
giận ghen_tị quý_vị tại_sao u50 mặc quần yếm bò tóc rối kem ốc quế cười tít_mắt tại_sao u50 sneakers mặc váy bồng 3 tầng xong giận mặc đồ đen xám xanh tím_than hoài_vậy khóc ghê,1
đừng,-1
thời_trang nút quần đơ trông dị í dễ_thương,1
chuẩn,1
thời_trang ngành thời_trang ko tham_dự lễ_hội sản_phẩm tầm thế_giới giám khẳng_định thời_trang,-1
hiền_thục nét hao nhược tuyên 2 nét trẻ_trung ngây_thơ hiền_thục trẻ giọng hát ngọt_ngào điệu lắm cơ_mà dễ_thương,1
thời_gian bé xíu 43,1
thích_vẻ đẹp khoẻ_khoắn thẩn thái giọng hát,1
chúc_mừng thu ngọc lựa_chọn cuộc_sống biết_bao_nhiêu anh_em buồn cuộc_sống đấy,0
tại_sao buồn độc_thân buồn cảnh vợ_chồng con_cái đuề huề dắt,0
độc_thân liên_quan chi anh_em buồn,-1
anh_em vui buồn anh_em buồn đẹp lập gia_đình,0
2000 mấy trẻ ngoảnh 40,1
tận_hưởng cuộc_sống gia_đình,1
tận_hưởng độc_thân,1
phụ_nữ 30 toan già pn tầm 30 40 nét sắc_sảo đẹp độ,1
phong_cách đẹp âm_nhạc thay_đổi,1
xuân nghi hiện_tại gọn_gàng xinh_đẹp gợi_cảm tuy_nhiên vẻ làng nhạc ngày_nay cạnh_tranh thật_sự xuất_sắc đột_phá độc_đáo chen_chân,1
chả tí hồn,-1
hồi 9 10 bé xuân mai 9 10 tiếng bé xuân mai xuân nghi xuất_hiện con_cò bé phủ_sóng khắp thời mãi sau_này htv phim xuân nghi đóng,1
mong thoải_mái sống con_người hâm_mộ ủng_hộ chloe mong tương_lai tác_phẩm ấn_tượng chloe diễn_viên tài_năng chắc_chắn cầu_chúc tốt_đẹp chloe,1
đẹp gái dễ_thương,1
chloe mũi dễ_thương,1
sống làm_việc pháp_luật,1
broklyn beckham,-1
showbitz vất_vả lắm cạnh_tranh lắm thảnh_thơi độ nổi_tiếng tự_nhiên chúc v lấn_sân thành_công,-1
hát thu sẵn chỉnh giọng cực thiệt,1
gameshow chông_gai mời chuyên_môn ca_hát thời phủ_nhận thành_công quá_khứ hiện_tại không_thể so_sánh ca_sĩ trẻ vưa tài_sắc đc công_chúng yêu_mến rộng_rãi tiết_mục thi chói tai khán_giả_bộ_phận sản_xuất kiểu nhạc xập_xình che khuyết_điểm vì_thế gameshow flop,1
cố ráng nuốt nắm cơm cháy,0
concert chông_gai bảo show flop chẳng 20 000 vé flop top 1 trending youtube việt_nam,1
gốc hoa,0
giỏi ngưỡng_mộ nỗ_lực xinh_xắn hy_vọng lấn_sân hoạt_động nghệ_thuật chỉnh_sửa khuôn_mặt hiện_tại xinh,1
đường võ_thuật quên giới showbit,-1
b nói_chuyện buồn_cười e cống_hiến thể_thao lấn showbit,-1
cảm_thấy định_hướng cuộc_sống giáo_dục đường rộng_mở dang đón thạc_sĩ tiến_sĩ hy_vọng trở_lại bản_thân thoát ràng_buộc,1
bé dễ_thương ha phim,1
chúc_mừng em_gái cần_thơ,1
siêu vòng 1 thời_giờ chán,-1
1 nồng_nàn phố ver 2,-1
khen,1
câu văn bình_dị con_người tiếng cảm_xúc chân_thật,1
thơ_văn nhạc thất_tình chia_ly tan_vỡ đọc xong rối_bời hụt_hẫng,-1
ôi lắm bắt_gặp thơ mấy câu_đầu in sâu tâm_trí đầu đời buồn thấm đau cỡ,-1
thơ,1
thơ tâm_trạng nhạc hát quên,1
cảm_ơn ngài dấn_thân mệt_mỏi sống toàn_diện hạnh_phúc,1
chờ_đợi mua ấn_bản nguyện chúa thương nâng_đỡ chở che đức thánh hồn an xác,1
bóng_đá phải_chăng đức thánh leo,0
có_thể như_vậy,0
tâm_đắc câu nuôi chó chủ sở_hữu chủ,1
hồi đọc chờ_đợi tiếp_theo ký_sự đứng khía_cạnh người_yêu thú cưng tác_phẩm ý_nghĩa,1
so_sánh venezuela hàn quốc tại_sao quốc_gia thất_bại,1
đọc xong khen mỹ nobel,1
trao giải nobel nằm thụy điển na uy tí liên_quan mỹ tui không_thể nổi lẽ_nào,0
hiến_pháp mỹ hàng trăm phản_ánh độ thịnh_vượng tư_duy nhìn_nhận,-1
thể_hiện tầm thời_đại lập_pháp thời bấy_giờ bất_ngờ bối_cảnh lập_pháp đa_phần giới chủ nô nô_lệ coi tài_sản hàng_hóa phục lắm vì_sao mỹ vĩ_đại,1
trời mua sách,1
mạng đấy,0
10 nổi_tiếng thời giải sách in thành mini bày chuỗi cà_phê,1
thật_sự ngưỡng_mộ kiến_thức lịch_sử sử_học lê văn lan chúc cụ sức_khỏe,1
sử_học lê văn lan bản_thân bảo_chứng độ uy_tín sách,0
video sử cuốn_hút giúp thế_hệ trẻ yêu môn lịch_sử,1
thường_xuyên hạn_chế viết văn gọi nôm_na gpt ism gpt slop thời_gian sử_dụng trở_thành dị_ứng đọc văn viết chạy hiện công_cụ online phát_hiện văn_bản mức_độ chính_xác,-1
hạn_chế phát_triển vượt_bậc tăng_tốc tốc_độ vũ_bão hoàn_thiện ngày_càng mượt_mà uyển_chuyển tính_năng đột_phá thời_đại công_nghệ thay_đổi xúc_tiến bản_thân bắt kịp đà phát_triển nhân_loại,1
rành gửi tài_liệu đọc giùm xài viết đọc sai văn gpt ism,1
áp_dụng lĩnh_vực tiết_kiệm thời_gian chi_phí kể_cả ngành giải_trí,0
đào_tạo phân_tích logic đào_tạo phân_tích nhạc_tính vần đột_phá ý_tưởng tiếng nhà_thơ không_thể coi_thường,-1
con_người 1 bộ_não tích_hợp bộ_não nhân_loại thông_minh con_người,1
trí_tuệ nhân_tạo con_người lập_trình mãi bao_giờ thay_thế trí_tuệ loài_người phụ_thuộc con_người tư_duy lệ_thuộc,0
đường đời chật_hẹp chen_chúc,0
kính chúc gia_đình vui_khỏe tác_giả sách cháu yêu_mến,1
bản_chất đạo đường,1
2006 mua đọc lưới trời dệt tiểu_luận khoa_học triết_học ts cư_sĩ nguyễn tường bách ấn_tượng thực mở_mang đem góc thú_vị thiền nghệ_thuật bắn cung mộng đời bất_tuyệt,1
truyện nguyễn nhật ánh tình_cảm học_sinh việt nam 1 đọc truyện mắt biếc gái hôm_qua chút,1
ý_kiến cá_nhân khóc tác_phẩm ngược_lại mắt biếc có_lẽ tác_phẩm tệ đọc truyện cảm_giác khó_chịu,-1
sư phụ sáng_lập tình bùng_binh giới trẻ idol giới trẻ bảo,-1
già ròi đọc kg hợp đọc đối_đáp trống_rỗng,-1
hồi ghiền kính vạn_hoa truyện mộc_mạc tình_tiết bất_ngờ,1
30 truyện,0
sách giải_thưởng nội_dung phù_hợp nội_dung tươi_sáng đầu ám_ảnh,1
thời trẻ 20 30 ham đọc sách ám_ảnh đầu,0
đồng_ý đối_với học_sinh đặc_biệt độ vị thành_niên sách giáo_khoa cung_cấp kiến_thức tri_thức giá_trị định_hướng giáo_dục trẻ giá_trị văn_minh phổ_quát xã_hội cho_nên nội_dung nhạy_cảm lệch_lạc chiếm xã_hội loạn_luân đồng_tính phạm_pháp,-1
khônghônghi truyền_thông tbao đuợc giải thử đọc ăn_chay khônghông thể đọc nổi tình_tiết 18 bạo_lực ngoại_tình m khônghônghông đưọc ý_nghĩa tác_phẩm khônghông có_thể trường_học,1
đọc phản_ánh tác_phẩm phù_hợp văn_hóa đông,-1
thế_giới công_nhận phù_hợp thế_giới phụ hợp vn,1
thế_giới công_nhận ủy_ban xét giải công_nhận năng_lực thẩm_định chuẩn_mực,0
chính_xác nhận_định giải giải năng_lực bầu thẩm_định năng_lực mấy coi bầu chuẩn_mực,0
thế_giới công_nhận 1 công_nhận,0
việt_nam tiếng đầu_tư thư_viện biết_mấy thư_viện trường thư_viện thành_phố thư_viện pháp khu học nhạc đàn có_thể mượn sách nhạc đọc khu máy_tính máy game truyện_tranh bé khu đọc tạp_chí vẽ khoa_học ôtô v tiếng giải nobel tầm tiếng anhy,1
đầu_tư thư_viện vấn_đề đọc câu_chuyện thời đa_phần tiktok mấy thư_viện đọc,0
đầu_tư thương_mại_hoá,0
xây thư_viện không_gian đọc nhà_nước đặc_biệt nổi_tiếng định_hướng trens dần vh đọc,1
sách hang kang nội_dung,0
tác_phẩm ăn_chay xuất_bản 2007 hàn quốc viết nhân_vật yeong hye từ_chối thịt giấc mơ chết_chóc tiểu_thuyết chia thành góc phép đọc chuyển_biến nhân_vật,-1
tác_phẩm viết nỗi đau phụ_nữ chiến_tranh,-1
chết nội tạng sình thúi khí độc nổ vụ haiz,-1
sách đọc ức_chế yêu_mến thành nhàm_chán ghét tựa sách,-1
đọc số_ít khó_tính cực_đoan fan conan việt_nam đông gia_tăng thế_hệ đấy tập truyện in 30000 tập cũ in tái_bản liên_tục hàng bừa nhà_sách conan bất_kì trang tái_bản in bao_nhiêu movie chiếu rạp sốt phòng vé biết_bao_nhiêu đấy,1
y_hệt haha,1
chà_tới ghét không_thể truyện rùi mê conan đọc hồi lớp 1 31 2 đọc chap tuy_rằng nắm chi_tiết vui truyện đợt rảnh tuổi_thơ mua mấy quyển tuyển_tập hồ_sơ nhân_vật,1
trùm tổ_chức áo đen ngài mori tấu hài mori sức dựng k,0
phá bao_nhiêu vụ án học_sinh tiểu_học,-1
đọc cảnh chưng_hửng biết_bao_nhiêu đọc truyện_dài truyện_tranh tác_giả ngừng vô thời_hạn tru tiên 2 tiêu đỉnh tác_giả chết nhân_gian băng khí khát trí dịch_giả ngưng dịch truyện mấy đọc conan hiệp giang_hồ one piece,-1
đọc conan 1994 30 kết_thúc truyện lâu_lắc tình_tiết kéo toàn cố câu_kéo vắt sữa truyện anime dừng đọc tập 98 tập coi tập cũ chán,-1
buộc truyện vào_khoảng tập 60 tác_giả hoàn_toàn ý_định khả_năng kết_thúc truyện,-1
đầu mê lắm đọc lang man vụ án giết tình_tiết không_thể tưởng_tượng có_thể án như_chốn cơ_bản kéo_dài tiền tiền kết_thúc e,1
tuổi_thơ kiến chim bồ_câu bác_sĩ bô lit phiêu_lưu mít_đặc,-1
30 trôi bao_giờ thám_tử lừng_danh conan end,1
bắt_đầu_đọc truyện xuất_bản kim_đồng xuất_bản thử 1996 1997 xuất_bản kim_đồng xuất_bản chính_thức mua theo_dõi tập 80 bây_giờ mua đọc đọc truyện kéo_dài tập tình_tiết tập cũ quên đọc nhàm_chán khiên_cưỡng,-1
cảm_ơn báo vnexpres kiến_thức tự_nhiên thú_vị,1
luồng không_khí chen hình_thành bão chóng mặt,-1
chặn luồng warm water năng_lượng bão kiểu yếu chuyển_hướng chuyên_gia chờ thay_vì_vậy lờ chủ_quan sát dự_báo chiến_đấu bão_vậy,1
mỹ nghiên_cứu đánh bão thậm_chí phương_án bom nguyên_tử kết_quả tiếng chống bão không_thể cương năng_lượng bão gấp bom nguyên_tử,-1
định_luật bảo_toàn,-1
tư_tưởng cứ_việc thỏa_sức suy_nghĩ sáng_tạo có_thể thành_công ý_tưởng hình_thành vũ_trụ lan_tỏa ý_tưởng có_thể thành_công,1
nước_đá thả vùng_biển ấm lạnh hehe,1
thế_là thiếu_sót thời_tiết lắm đá ủ tí bia,-1
có_thể thực_hiện biện_pháp sống xanh thực_hiện thay_đổi sống xanh giúp trái_đất bớt nóng tầng_ozone phá_hủy hạn_chế băng tan biển ổn_định nhiệt_độ tuy_nhiên quá_trình công_nghiệp_hóa hiện_nay trái_đất nóng,1
mực biển sẵn đồ nướng,0
gỏi bia rau lít bia lít cồn biển sạch xưa,0
con_người chặn_đứng đánh_tiếng anhn đẩy hướng bão nhiệt_đới tiếng tương_lai có_thể ứng_dụng thành siêu vũ_khí bão khủng_khiếp tàn_phá 1 khu_vực 1 châu_lục,-1
thử_nghiệm thực_địa vấn_đề lắm đa_số nghiên_cứu quốc_phòng mấy nước_lớn mục_đích đầu_tiên vũ_khí thời_tiết thành_công thành_công mặt lý_thuyết nghiên_cứu thử_nghiệm phòng siêu máy_tính trái_đất không_thể siêu máy_tính hiện_nay có_thể giả lập chính_xác có_lẽ đợi thời thực_sự làm_chủ toàn_diện máy_tính lượng_tử khả_thi,1
sách freakonomics đề_cập giải_pháp triệt_tiêu hoàn_toàn bão nhiệt_đới đơn_giản bơm nước_lạnh đáy biển cân_bằng nhiệt_độ tức_là giải_quyết gốc_rễ vụ chênh_lệch áp_suất giải_pháp hình_như tốn tỉ đô_la tại_sao chuyên_gia trả_lời,0
bơm độ sâu bao_nhiêu bơm độ bao_nhiêu máy_bơm tải nổi năng_lượng chạy máy_bơm tâm xoáy bơm acsimet đòn_bẩy bẩy trái_đất lý_thuyết ok đấy,0
tỷ đô_la tiền giấy 1 bao_nhiêu bão tỷ đô_la,-1
thay_vì bơm dựng tường khổng_lồ chắn bão lý_thuyết thực_hiện đc thực_tế,0
bơm đề_cập,0
cảm_ơn vne lý_do bão mùa hè biển ấm,1
gái giỏi xinh_xắn fanpage xanh_lam thông_điệp tích_cực ngộ_nghĩnh voucher 50 nỗi buồn áp_dụng trái_tim khóc nhè,1
minh yêu văn_thơ lam trẻo đậm_đà sâu_lắng yêu tác_giả,1
trẻ giỏi câu mua đọc nè chúc e thành_công hơn_nữa,1
khủng_long sống 65 triệu cơ_mà,0
thiên_thạch bữa tận_mắt to lắm,1
khủng_long xuất_hiện 240 triệu tồn_tại 60 triệu tức_là chubngs tồn_tại thời_gian 180 triệu tuyệt_chủng biến_đổi sâu_sắc khí_hậu nguyên_nhân đc khẳng_định va_chạm thiên_thạch 1 giả_thuyết khả_năng,-1
nguyên_nhân xương có_thể khủng_long nhai xương khủng_long nhai trừ vi_khuẩn,0
nhân_loại phát triệuiển 4k5 nghìn 1 2 nghìn triệuở lai thời khủng_long sống triệuăm ngàn hàng triệu làm_sao đợi nhân_loại tuyệt_chủng so_sánh may_ra xương tất_cả xương khủng_long cộng con_người tồn_tại không_chiến triệuanh hạt_nhân tận_thế,0
khủng_long tồn_tại thời_gian 180 triệu nhân_loại tồn_tại 200 000 trở_lại thử thời_gian gấp bao_nhiêu 1 thời_điểm trăm loài khủng_long tồn_tại khắp thế_giới chi 10 loài sống tập_trung 1 sơ vấn_đề,0
xương khủng_long to đặc đặc_biệt môi_trường sống sự_kiện bất_ngờ vùi lấp môi_trường có_thể hoá_thạch con_người hiện_đại xương mềm xốp điều_kiện địa_chất ổn_định hoá_thạch,1
hình_như chôn không_thể hóa thạch con_người khắp thế_giới qua_đời chôn,-1
xác to xương,-1
bìa đẹp phết,1
sống cõi trời 1 1 trần_gian,-1
lý_thuyết không_gian thời_gian bài_toán giả loài_người hiện_tại cảm_ơn,1
6 già chậm 0 005 giây 100 già chậm 1 giây yeah,0
418km không_gian,1
tui đơn_giản ô_nhiễm thức dậy lo_toan ngày_nay mần chi kiếm nhiêu xiền cảnh sư_tử gầm_gừ tối_ngày trẻ thui,1
không_gian khí_quyển tầng ozon từ_trường trái_đất bảo_vệ ô_nhiễm tia bức_xạ bạ,-1
tần thuỷ hoàng không_gian,0
lý_thuyết giãn_nở thời_gian trọng_lực trường_hợp người_ngoài hành_tinh sống 1 hành_tinh trái_đất sống trái_đất tuổi_thọ tương_tự con_người sống mặt_trăng trọng_lực,0
ngược trọng_lực thời_gian chậm nghĩa_là căn_hộ tầng già tầng tin_vui lỗ_đen chậm già hi,0
vi_mạch phức_tạp con_người chế_tạo hệ thần_kinh vi diệu sắp_xếp logic bài_bản can_thiệp bộ_óc siêu_phàm,1
can phế tàng thần câu kèm 12 đường kinh mạch cơ_thể sách hoàng đế nội kinh 5 ngàn khám_phá bí_ẩn hệ thần_kinh phương đông phương tây,1
thuốc chữa bệnh phương tây,0
thuốc chữa bệnh phương tây y dược,0
hề phủ_nhận thành_tựu y_học p tây sự_thật,-1
lịch_sử y_học ấn độ bề dày lịch_sử 7000,1
cơ_thể tiếng kỳ_diệu,1
thi tốt_nghiệp 2 năm_học 1979 1980 môn vật_lý câu định_luật faraday cảm_ứng điện xứng_đáng nền_móng ngành điện,1
thần_tượng newton faraday,1
tuyệt_vời khoa_học lực tự_giác học đam_mê tận đời khoa_học chìm_đắm khoa_học,1
học lý xài học faraday bạn_bè học dốt lý sau_này giàu faraday,-1
thỏa_mãn đam_mê bản_thân sống sùng_bái sống tham giàu nhạt lắm,1
đọc sách dạy làm_giàu học khóa học làm_giàu học lý,1
giàu di_sản faraday,0
tiếng di_sản kiến_thức thế_hệ đồng_tiền mai kiến_thức quan_trọng,1
phát_minh xã_hội làm_giàu buôn đất,-1
