comment_id,content,label
57447862,"sàn ăn 2 đầu, cả phí sàn của người bán lẫn 1 phần phí vận chuyển của người mua",
57448046,"mấy shop hàng Việt đúng lười , rất ít shop đưa đầy đủ thông tin chi tiết hình ảnh chi tiết sản phẩm, toàn là đưa thông tin chung chung hình ảnh 1-2 cái cho có, tui toàn mò qua các shop nước ngoài mua",
57448095,"Bởi vậy văn hóa làm việc lười biếng mới thua TQ, đặt hàng TQ 1 vài h sau là ngta nhận đơn hàng rồi bất kể tgian, giá tiền đắt rẻ ntn. Đã ko biết cố gắng bắt kịp thị trường còn bảo thủ, đỗ lỗi cho khách thì thua ngay trên sân nhà rồi",
57448100,"Thật ra với người dùng, việc họ lựa chọn 1 món hàng là do giá cuối cùng phải trả và chất lượng nhận được. Freeship hay không không quan trọng, trợ giá hay khuyến mãi do cửa hàng phối hợp với sàn cũng không quan trọng với khách. Chúng ta cứ xem giá cuối phải trả là rẻ nhất mới mua thôi mà :D Sau này khi họ tăng giá thì sẽ là cơ hội chen chân của bên khác, hoặc sự trỗi dậy trở lại của nền tảng mua bán kiểu khác.",
57448134,Ý ông này là sao?Ông biết nhân công bên Mỹ nó gấp mấy lần VN không?,
57448206,"mình mua một bộ bàn ghế shop ở bình tân, tphcm ship về biên hoà. shop nhận đơn và áp mã ship hoả tốc. shipper tới nhận hàng và gọi điện cho người mua xin thêm tiền để ship. shop bán cũng gọi điện cho mình báo do ở xa nên phải hỗ trợ tiền ship thì shipper mới đi giao hàng! làm ăn quá gian trá, shop tự động huỷ đơn hàng và không thèm báo lại cho khách! tự đánh mất thương hiệu của chính mình!",
57448211,"Bổ sung thêm là nhiều tầng nấc trung gian: đại lý cấp 1 cấp 2 cấp 3 ..ôi thôi,hỏi sao không đội chi phí lên.",
57448234,"Hệ thống logistic của TQ hoạt động hiệu quả hơn nhiều lần, giúp tiết kiệm và tối ưu chi phí.",
57448243,"Hôm trước có bài báo nói rồi, hệ thống logistics của Trung Quốc xịn xò tối ưu, chi phí kho bãi và vận chuyển nội địa thấp là 1 trong những lý do giá ship rẻ hơn",
57448357,"Vậy thì đóng shop để thứ 2 mở shop lại đi bạn, mở shop ra rồi nói thứ 7, cn nghỉ trong khi đó ngày cuối tuần là ngày người ta mua sắm nhiều nhất.",
57448372,Tôi so sánh giá trên mấy sàn này thì không thấy rẻ hơn trên Lazada và shopee tuy nhiên để chiếm lĩnh TT nên hầu như họ toàn free ship cộng thêm thời gian giao hàng rất ấn tượng.,
57448434,Tôi mua 1 cái chậu nhưa 40k mà phí ship hơn 50k. Nên không mua nữa.,
57448461,Đã bán hàng/kinh doanh online thì phải phục vụ khách hàng 24/24/7 chứ nhỉ. Làm online mà cũng nghỉ cuối tuần thì người ta quay lưng với mình là điều bình thường!,
57448513,Chat mà không thèm reply luôn.,
57448525,"Y chang mình , đặt cái ốp camera IP 14PM , mình Q10 shop Q7 , 3 ngày sau mới giao vận chuyển , mình huỷ thì shop không đồng ý , nhận hàng là đúng 5 ngày .Làm ăn vậy thì không thua mới lạ !",
57448560,Thế hàng TQ họ không phải đi đường ở Việt Nam để chuyển hàng đến cửa nhà bạn hay sao?,
57448602,Đến lúc đó thì không mua . Thế thôi !,
57448605,"Họ giỏi đúng ko bạn làm vừa nhanh vùa nhiều :D, lại vừa trợ giá",
57448634,"Nhiều shop online họ vẫn cho nhân viên nghỉ 1 ngày, shiper cũng hạn chế đi lấy hàng chủ nhật, nếu đặt sau 3-4h chiều thứ 7 thì đương nhiên đơn sẽ bị đẩy qua thứ 2 họ mới gửi đi dc.",
57448679,sàn nó ép phí cao với SP của Việt,
57449025,"Lười với lại đơn hàng nhỏ nó ko thèm bán á chứ, bán hàng online mà đòi nghỉ t7 cn, trong khi đơn hàng bên TQ có vài nghìn đồng ngta cũng chuyển hàng ngay lập tức",
57449189,"Chủ nhật cho người ta nghỉ ngơi còn có sức mà làm việc, mình nghỉ được thì cho người ta nghỉ với. Thứ đặt mà thứ 4 mới xử lý đơn hàng thì hay nói, này chiều thứ 7 đặt mà sáng thứ 2 người ta xử lý là đúng rồi.",
57449216,"này khá đơn giản thôi: nó vốn lớn, chấp nhận lỗ để bù vào phí vận chuyển, nữa là phí sàn của nó 0%, cũng sàn đó qua VN phí sàn 20%, nó lấy 20% chênh lệch bù vào vận chuyển. Cạnh tranh không công bằng nên cần có công cụ thuế để điều chỉnh.",
57449242,"cạnh tranh không công bằng.Ví dụ giả như Cùng 1 sàn ở TQ phí sàn 0%, về VN 20%, nó lấy 20% chênh lệch đó bù vào phí vận chuyển, này phải có công cụ thuế để điều chỉnh.",
57449571,Chí mạng là chúng ta không sản xuất được cơ bạn à. Vận chuyển trong nước thì như nhau thôi.,
57449682,trung quốc trợ giá rất nhiều lên có ship đi toàn cầu hàng hóa các nước sở tại cũng không cạnh tranh được,
57449698,"Bác ơi, Amazon nhiều điểm tốt thật vì phủ rộng hệ sinh thái từ mua sắm, âm nhạc, phim ảnh giải trí. Tuy nhiên Amazon chỉ tiện lợi ở nước ngoài thôi, đơn cử như bác đang ở Úc. Chứ ở Việt Nam, mua sắm Amazon cũng bị mất thời gian hơn, nhiều tính năng của Amazon như xem phim Prime Video vẫn not available.",
57449832,"tôi làm dịch vụ cả tuần ko có nghỉ nhé b, bên TQ bán ngta có nghỉ giờ nào đâu, bây h b ra tiệm tạp hóa mua đồ thấy ngta có nghỉ ngày nào ko? Còn lười biếng thì khách ngta mua chỗ khác, thế thôi",
57449850,"Bán online cũng nghĩ thứ 7 chủ nhật nữa thì bị cho 1 sao là đúng rồi, Bán online bây giờ cạnh tranh khốc liệt, giành giật từng khách hàng bạn ạ, cùng 1 sản phẩm mà tới 10 shop bán, nếu ko có kế hoạch lôi kéo khách hàng thì bạn bị loại là điều bình thường thôi.",
57450051,Nhiều khi cứ tưởng là hàng việt hoá ra lại là hàng TQ dập mác thôi.,
57450202,"Hàng việt đâu ra, cũng toàn hàng nhập TQ thôi...",
57450385,Rất nhiều shop và bên vận chuyển nghỉ ngày chủ nhật.nên đặt chiều tối thứ 7 thì thứ 2 họ mới xử lý là đúng rồi,
57450416,"Không đúng, từ TQ mang qua thì phải tốn kém hơn chứ..",
57450719,Tại sao hàng từ TQ về đến Sài Gòn (TQ>>HN>>SG) lại có phí ship chỉ bằng một nữa từ Hà Nội đến SG?,
57451335,"Kiểu vậy thì mất khách thôi, tại sao những shop khác họ vẫn kinh doanh trong khung giờ đó, đặc biệt là trên TT shop, bất kể giờ nào khi bấm mua là ngay lập tức nhận được phản hồi về đơn hàng.",
57451564,Vậy hàng từ tq vào vn họ ko chịu phí này??,
57454709,"Hàng hóa nào vào Việt Nam mà không dùng xăng dầu Việt Nam, tốn phí có khi nhiều hơn mà phí vận chuyển lại rẻ mới lạ chứ.",
57459231,"Tôi mua món đồ nhỏ từ TQ giá 35.000đ, được miễn ship. Trong khi mua hàng tương tự từ shop việt phải trải 32.500đ tiền ship (ko có mã giảm ship). Đơn 99.000đ mới được giảm ship 25k (vẫn phải trả 7.500đ)",
57460925,Ũa từ khi nào mà người mua được quyền bắt shop phải làm việc thứ 7 CN vậy ta,
57460978,"Shop mình vẫn hoạt động thế 8 năm rồi bạn ạ doanh thu hàng tháng không cao như người ta nhưgn cũng tầm 200 - 300 triệu/1 tháng. Mình vẫn trả lời tn khi khách hàng cần tư vấn nhiều khi 12h đêm mình còn thức khách nt mình vẫn rep tn bình thường. Chỉ là ko xử lý đơn hàng vào ngày lễ, thứ 7, cn thôi ạ.",
57446309,"Hàng càng rẻ thì càng có lợi cho người dùng. Nhưng cũng phải xem nó có rẻ đúng bản chất không hay chỉ là cách phá giá nhằm xóa sổ các đối thủ, tới lúc còn một mình thì đẩy giá lên cao thì người dùng không còn sự lựa chọn. Cạnh tranh là tốt nhưng phải công bằng, chi phí nhập sản phẩm 10 đồng thì mỗi doanh nghiệp có quyền bám với giá cao hơn 10 đồng chứ nếu thấp hơn thì có vấn đề",
57446568,Đúng vậy! Nếu sản phẩm mà rẻ hơn giá sản xuất tất doanh nghiệp đó có vấn đề!,
57447283,tại sao họ dám bán thấp mà anh ko dám?vậy phải xem lại chính mình còn nếu ko sẽ bị đào thải,
57447642,"Cái ăn nhau là ở logistic, các chiến dịch giảm giá chỉ là giải pháp nhất thời. Thứ làm nên thương hiệu của họ là chi phí vận tải rất rẻ. Ví dụ tôi ở Anh mua hàng của nhà sản xuất ở Quảng Châu, họ ship bằng giá tôi mua ngay tại Anh thậm chí có khi còn freeship.",
57447740,"Bài viết của bạn đáng để suy ngẫm, đáng tiếc vì các bạn trẻ bây giờ có tư duy thực dụng, rẻ là mua và không quan tâm. Thế hệ 8x đổ lại có lẽ vẫn còn tinh thần ủng hộ doanh nghiệp nội địa. Họ mới là người trả lương cho lao động VN, một đồng chúng ta bỏ ra sẽ chảy vào túi người lao động trong nước.",
57447908,"Vài chục vài trăm mua qua mạng, vài triệu thì phải ra cửa hàng.",
57447960,"Bạn nói chính xác, bọn họ được hổ trợ đủ thứ làm giá thành rẽ ( cụ thể phí vận chuyển và nhiều thứ khác) làm giá thành giảm rất nhiều so với giá bán lẽ trong nước, vấn đề tiếp theo chỉ nhận thanh toán bằng thẻ visa ?",
57448226,"TQ là cường quốc hàng giá rẻ. Bên họ sản xuất quy mô rất lớn tự chủ nguyên vật liệu máy móc. Bên mình phải nhập khẩu, thuế má các kiểu. Trong khi hàng VN sang TQ thì kiểm định khó dễ còn hàng của họ ùa vào thì không thuế ko kiểm định.",
57448265,"Đào thải ở một mức độ nào đó thôi.. Nếu đối thủ chơi bài trợ giá ác liệt để đưa giá bán ra rẻ nhất nhằm chiếm lĩnh thị trường thì các cơ quan quản lý phải vào cuộc, chứ doanh nghiệp nào chịu nổi việc trợ giá phá giá sâu",
57448354,"Rẻ mà chất lượng tương tự, thậm chí là tốt hơn thì sao phải mua sản phẩm giá cao. Ủng hộ doanh nghiệp Việt là tốt, nhưng cũng phải tiêu dùng thông minh.",
57448488,"Vì bán hàng nhái, hàng giả, vợ tôi sống bên TQ mua đồ dùng bất kể là gì...nếu hàng xịn nó đều mắc tiền hơn cả hàng Nhật và Hàn Quốc chứ tính ra tiền VN nó có khi gấp đôi, thế nên hàng hàng TQ mà đánh đồng là hàng rẻ thì chỉ có giả và nhái nhé.",
57448752,"Bạn tiết kiệm hơn được mấy đồng từ việc sử dụng hàng TQ? Doanh nghiệp Việt chính là trụ cột của nền kinh tế VN. Khi các DN Việt không thể cạnh tranh trên sân nhà, tức là người lao động sẽ bị mất việc, thu nhập của bạn cũng sẽ bị ảnh hưởng. Hãy nghĩ dài hạn, thì sẽ thấy được tác hại dài hạn của việc này. Nếu thông minh thì nên ủng hộ doanh nghiệp trong nước bạn nhé.",
57449971,"Đó là do được trợ giá. Sau này khi họ chiếm lĩnh được thị trường thì phí ship cứ xác định 40,50k trở lên nhé",
57450391,Mua ở VN cũng là hàng TQ mà mua ở TQ thì cũng là hàng TQ vậy tại sao phải mua hàng ở VN cho nó đắt hơn nhỉ ?,
57450725,Bạn ấy đã nói rõ rồi còn gì. Nói trắng ra 1 là hàng kém chất lượng.,
57451747,"Bạn đi làm cho công ty trong nước, được công ty trả lương. Nhưng công ty bạn giải thể hay phá sản thì bạn thất nghiệp. Các bạn ủng hộ mua hàng nội địa tức là tự cứu chén cơm của mình đấy.",
57452419,"Thị trường sẽ đào thải những doanh nghiệp thiếu sức cạnh tranh và nhường chỗ cho những doanh nghiệp không ngừng nâng cao năng lực cạnh tranh, biết nắm bắt xu hướng và đáp ứng tốt nhu cầu khách hàng. Hãy ủng hộ các doanh nghiệp Việt một cách thông minh chứ không phải mù quáng.",
57452856,Thế sao người ta dám buôn mà bạn ko dám ? Họ dùng cách gì để trợ giá ?,
57454733,"Nhưng dòng tiền bạn mua hàng sẽ chảy ra nước ngoài và trả lương cho người lao động TQ, không có lưu chuyển trở lại, cũng như không tạo ra thặng dư cho xã hội. Nếu bạn mua hàng Nhật ở siêu thị Nhật tại VN thì sẽ mang ý nghĩa khác, đồng tiền đó sẽ được trả lương cho lao động VN, một phần sẽ được tái đầu và dòng tiền tiếp tục trở lại trong nền kinh tế tạo ra sự phát triển.",
57470382,Mấy đồng nhưng nhiều sản phẩm thì hàng năm sẽ là nhiều đồng.,
57472726,"Một khi họ nắm được thế độc quyền thì hétgiá kiểu nào cũng phải mua khi cần thiết, đó là tự mình đưa vào thế bị động, sẽ ko còn giá rẻ nữa đâu, phải cẩn thận ko thể dễ dàng được đâu, đương nhiên ưu tiên người nhà trước chứ bạn?",
57446319,"Mẫu mã y hệt, giá rẻ và chất lượng thì tương xứng với giả cả, thời hạn sử dụng thì rất nhanh phải mua sắm cái mới, đó chính là những gì semu và shein mang tới. Hãy cân nhắc",
57446857,Hàng trong nước cũng khác gì đâu nhưng giá lại cao hơn.,
57447086,"Có cân nhắc gì đi nữa thì về lâu, về dài thì người dân có thu nhập thấp cũng phải chọn hàng giá rẻ thôi. Nếu Temu bán hàng kém chất lượng mua về 2, 3 hôm thì hỏng giống lừa người dùng thì họ sẽ cân nhắc, còn hàng giá rẻ lại dùng được ( còn lâu hay không thì cũng do cách sử dụng nữa ) thì người ta sẽ lựa chọn nó như là ưu tiên.",
57447610,"Hàng trong nước là hàng sản xuất thực sự trong nước hay hàng thương hiệu VN nhưng sản xuất tại Trung, mà là hàng của hãng nào. Quần áo giờ tôi toàn mua của 1 hãng VN, giá hợp lý mà chất lượng rất ổn.",
57447614,Thì hàng trong nước cũng nhập trực tiếp từ TQ chứ đâu,
57448344,"Điều này phần nào liên quan đến tâm lý người tiêu dùng nữa bạn. Tôi thấy tâm lý của đa số người Việt là thích sở hữu nhiều món hàng long lanh để thể hiện sự...sang trọng. Nên họ chọn mua nhiều hàng giá thấp để thường xuyên thay đổi. Bản thân tôi thường dùng hàng tiêu dùng giá tầm trung và chất lượng tốt, không quan tâm đến sự hào nhoáng bên ngoài. Quần áo tôi thường chỉ có 7-8 bộ kiểu dáng trung tính, nhưng bộ nào cũng dùng đến 5-6 năm mới bỏ.",
57448389,"sự thật là hầu hết sản phẩm tiêu dùng hiện nay giá cả phải chăng đều tới từ TQ hết bạn, giờ Shein hay Temu họ phát hàng trực tiếp từ bên TQ, không qua thương lái Việt Nam nên xảy ra hiện tượng chi phí thấp hơn, cơ mà cạnh tranh giá với mấy ông TQ thì chơi không lại đâu, vì thị trường TQ cạnh tranh quá khốc liệt và họ đã quen chấp nhận tỷ suất lợi nhuận cực mỏng, nhiều khi thấy lợi nhuận có 4~5% thôi họ cũng chịu bán nữa",
57448539,"gớm hàng trong nước thì cũng nhập từ trung quốc thôi bạn, móc đâu ra, qua rồi cái thời doanh nghiệp và bán lẻ trong nước nhập cái cường lực điện thoại chục nghìn xong bán cả hơn trăm nghìn",
57449697,Hàng thời trang không sợ vì VN là nc gia công may mặc số 1 thế giới rồi. Nên chẩng có lý gì sang gia công ở TQ cả,
57453831,Cái bạn đang nói là gia công. Còn hàng may mặc TQ họ là thương hiệu của họ. Khác biệt nhé,
57456318,"Mình cũng làm trong ngành có liên quan tới may mặc, hầu như đa phần nguyên vật liệu, thiết bị máy móc đều phụ thuộc rất nhiều vào chuỗi cung ứng của TQ, Việt Nam nếu muốn tự chủ hơn thì phải làm chủ được chuỗi cung ứng, nội địa hoá cao hơn nữa mới được",
57446347,"Các nước trong khu vực và trên thế giới làm sao thì mình cứ dựa vào đó làm như vậy,điều chỉnh đôi chút.",
57447203,"Các tỷ phú đô la làm sao thì mình cứ dựa vào đó làm như vậy, điều chỉnh đôi chút là sẽ thành tỷ phú đô la",
57449101,Indo cấm rồi đó bạn. Họ có vẻ làm tốt hơn chúng ta.,
57450592,"Cơ bản là ta phải bán cái ta có thế mạnh cạnh tranh chứ ta toàn làm nhái thì sao cạnh tranh được. VD Việt Nam là nước trồng và chế biến cà phê, cao su, hồ tiêu mà để Trung Quốc cạnh tranh được thì ta phải xem lại mình.",
57451642,"kiểm soát tốt chứ ko phải cấm. Hàng đảm bảo chất lượng, giá cả phải chăng tham gia vào thị trường thì càng có lợi cho ng tiêu dùng.",
57454169,"Việt Nam sẽ không cạnh tranh nổi bởi 2 yếu tố: Chi phí sản xuất và chi phí vận chuyển. Doanh nghiệp có thể chủ động khâu chi phí sản xuất nhưng riêng vận chuyển thì phí đang quá cao, nên có ưu đãi thuế, phí cầu đường cho ngành logistic, nếu không thì doanh nghiệp nội chết trên sân nhà.",
57460430,"Chỉ cho phép thanh toán bằng thẻ tín dụng thì Temu còn lâu mới chiếm được thị phần. Người tiêu dùng Việt rất nâng cao cảnh giác, hàng sờ tận tay mới trả tiền. Chưa nói đến rủi ro bị hack thẻ tín dụng. Nếu Temu ko thay đổi chính sách này thì chắc chắn hụt hơi",
57461457,"Đúng luôn bạn ạ. Mình so sánh hàng hóa giữa Temu và Shopee thì cơ bản như nhau. Nhưng lại không có COD, bao giờ Temu có COD thì may ra ng Việt ta sẽ để ý",
57461495,"Đúng thế, tôi mua một món đồ 800k.. thanh toán rồi thấy lăn tăn vì bị lưu thẻ. Hủy đơn hàng, vài ngày sau hoàn tiền. Xóa luôn dư liệu thẻ cho an tâm.",
57461548,"Từ mấy năm nay, tôi chưa bao giờ thanh toán trả sau khi mua hàng online. Bạn nên cập nhật lại về thói quen tiêu dùng của người Việt.",
57461633,Vì họ chưa có trụ sở và ĐKKD tại VN nên buộc phải thanh toán qua thẻ tín dụng. Trong thời gian tới họ hoàn thiện các thủ tục pháp lý thì chắc chắn sẽ có các hình thức TT như các sàn TMĐT khác.,
57461643,"vậy là bạn chưa từng dùng thẻ tín dụng. Thứ nhất nếu thanh toán qua thẻ tín dụng vẫn có sử dụng OTP vì vậy không lo bị hack, thứ 2 nếu thanh toán bằng thẻ tín dụng khi hủy đơn hàng, tiền sẽ hoàn trả 1 cách thuận tiện.",
57461788,"Chưa chắc nhé. Giờ thẻ tín dụng, thẻ atm có kết hợp debit rất nhiều nên tỷ lệ KH qua Temu cũng không ít với giá cả & CTKM cực kỳ cạnh tranh, đặc biệt thưởng tiền/thưởng hoa hồng đánh vào tâm lý người tiêu dùng rất lớn. Một số nước phải cấm sàn Temu vì nó phá luôn giá thị trường nội địa đấy.",
57461983,"Thì nó đã có giấy phép, đã vào thị trường VN đâu mà hỗ trợ liên kết các bên. Mới chỉ có tiếng Việt và hỗ trợ phương thức vận chuyển mà thôi.",
57462309,đúng nè,
57462364,Chừng nào còn COD thì trình độ mua bán vẫn còn thấp.,
57462393,"Tiền mặt trả rồi thì không đòi lại được, nhưng thanh toán bằng thẻ tín dụng thì dễ dàng lấy lại được nhé, bạn thuộc tuýp người lạc hậu rồi đó.",
57462465,"đồng ý với ý kiến của bạn. Nếu bạn sợ bị hack thẻ thì bạn có thể khóa thanh toán online lại, chỉ mở khi thanh toán online thôi, đơn giản mà.",
57462468,"Người ta nói vậy và rất nhiều người cũng nghĩ vậy, làm vậy. Bạn dùng k có nghĩa người khác cũng dùng.",
57462520,Đa số các sàn đều hỗ trợ cod hết chẳng qua là do mấy cty nước ngoài chưa đăng ký ở Vn nên không cod được thôi.,
57462708,"bạn lại nhầm, ttoan bằng thẻ mà hàng có vde thì tiền sẽ về lại thẻ, mà nếu chưa đến kì ttoan thẻ thì nghĩa là bạn còn chưa bao h phải trả tiền cho món hàng đó luôn. lại ko sợ bị ăn cắp ttin lừa đảo. cực kì an toàn. tôi mua shopee lazada cũng toàn dùng thẻ",
57462996,"Kinh doanh là tối đa lượng khách, nhóm khách dùng thẻ tín dụng không là gì với nhóm khách còn lại.",
57463074,"thị trường Việt Nam nhỏ xíu, ảnh hưởng ko đáng kể",
57463245,"Tôi mua trên shoppe k cần dùng thẻ tín dụng, khi đổi trả hoàn tiền tôi nhận bằng tk bank chỉ mất có 1-2ngày làm việc.",
57463247,"Người lớn tuổi, trung niên mới lăn tăn và mua hàng trả bằng tiền mặt. Người trẻ như tụi em tầm 40 đổ lại hầu như 98% trả tiền thẻ. Vì Shopee họ giữ tiền trung gian tầm 7 ngày, nếu mình đổi ý cứ bấm Hoàn hàng, họ sẽ back lại tiền rất nhanh",
57463823,"vấn đề là hầu hết sàn TMĐT tại VN đang cho thanh toán đa dang, quan trọng là có cả COD, hình thức này đa số người mua lựa chọn, các mặt hàng thì giờ sàn nào cũng có như nhau cả, giá cả thì cũng như nhau. Muốn cạnh tranh thì phải hơn người ta chứ gò bó như vậy chỉ bán được 1 số ít khách hàng thì ăn thua gì",
57463864,"Nhiều người chọn phương thức thanh toán khi nhận hàng không phải họ không có thẻ mà là họ không tin cậy món hàng mua trên app khi chưa sờ tận tay,siêu thị hay cửa hàng họ quẹt thẻ vô tư bởi ít ra họ thấy được sản phẩm sờ tận tai..vv",
57463981,"Bạn kia đang nói về đa số, còn bạn đi phân tích về số ít người sử dụng thẻ, ai cũng có cái đúng, nhưng nói về đa số thì bạn kia đúng hơn.",
57464017,"Vẫn được hoàn tiền nha, trả thẳng vô Tk NH của người mua",
57464037,vâng tính luôn tui nữa 2 người không xài thẻ tín dụng,
57464301,Tiền mặt trả rồi nhưng không hài lòng trong 7 ngày có thể hoàn lại nhá. Như Shoppe sẽ hoàn tiền về tài khoản dạng xu.,
57464372,"tôi toàn thanh toán trước 100% đơn hàng tôi đặt thôi, chẳng sợ bị lừa đảo vụ shipper chuyển tiền giao hàng. các sàn tmđt bây giờ đều rất ưu ái ng dùng, hủy hoàn hàng là back tiền lại rất nhanh chưa kể là cash back hoàn tiền chi tiêu nữa",
57464583,"Mình dùng Shopee và chỉ tt bằng thẻ thôi. Khi có mặt hàng bị sai, mình gửi trả theo chính sách hoàn trả của Shopee và nhận tiền trong tk, rất tiện",
57464698,"Ở VN thì số lượng người dùng thẻ tín dụng ko cao đâu bạn, tại môi trường xung quanh bạn là giới văn phòng trẻ thì bạn thấy thế thôi, hiện các ngân hàng đang tìm cách kích đủ thử để người dân mở thẻ tín dụng nè. Bạn trên nói cũng đúng, hàng giá rẻ bên Trung về phải xem xét yếu tố chất lượng nên ng Việt Nam thích xài cod. Temu cũng là 1 cái chợ thượng vàng hạ cám thôi. so giá ra chưa chắc rẻ hơn shope đồ.",
57465291,Sao mà thấp.COD lợi cho người mua-thiệt người bán.,
57466372,"không có chuyện tiền về tk 1 hay 2 ngày nha bạn, mình thử thanh toán trước 1 lần bằng tk ngân hàng, hàng k đúng mình cũng hoàn hàng, và khi sàn hoàn tiền thì lại về vi của sàn, muốn rút hết không được nè,",
57466605,"tôi thì ngược lại, chỗ nào k cho thanh toán bằng thẻ thì k dùng.",
57467493,Ở nhật với hàn bị hack thẻ tín dụng tự trừ tiền roi nhé bạn ơi.với đồ trên này giá cao mà toàn đồ rởm,
57467682,bạn nói rất đúng. Kể cả như tôi là 1 người dùng thẻ tín dụng tôi cũng không ưu tiên việc thanh toán qua thẻ mà luôn sử dụng COD. mà giá cả thì thật ra shoppee không hề kém cạnh luôn ạ,
57468123,Thẻ tín dụng tôi đã sử dụng từ 10 năm trước. Bạn ko dùng chứ đâu có nghĩa là người khác ko dùng.,
57469998,Mình mới tìm cách mở thẻ để mua đây. Thấy chính sách đổi trả tới 30 ngày. Hơn nữa mình mua những món nhỏ rồi tới món lớn. Lừa thì không tồn tại được lâu đâu,
57470568,"Để có cod thì cần nhiều việc phải làm. Như vậy sẽ phát sinh chi phí, cuối cùng cộng vào tiền sản phẩm. Phiền cho cả người bán, người mua và shipper. Bây giờ còn đòi cod thì hơi lạc hậu rồi, dần dà các sàn sẽ bỏ hết. Để tiền trong túi mình chưa chắc an toàn bằng tiền trong hệ thống của các cty lớn đâu.",
57470757,Thật sự là bạn cũng chưa bị úp sọt nên chưa kinh thôi.Bạn dùng thẻ tiêu mua hàng nhưng dám cá là bạn cũng chẳng biết về quyền lợi cá nhân khi thẻ bạn xảy ra vấn đề trên sàn và trách nhiệm của sàn và bank trong sự vụ.,
57471831,"Ở đâu sài thì không rõ chứ Việt Nam thì không ? Ít nhất là những người dùng thẻ tín dụng đều không phải đối tượng mua hàng hóa trên mấy sàn rẻ tiền, hàng không thương hiệu này. Còn những người mua hàng thì họ đều muốn cod. Tôi còn nhớ Banggood thời chưa bán cod cho Việt Nam cũng là rào cản lớn. Nay họ đã cho cod, cho kiểm hàng cho thấy muốn vào thị trường này phải đáp ứng thói quen mua sắm",
57472588,"Ở Hàn thẻ tín dụng rơi ở đường cũng chả ai nhặt, họ chỉ để sang bên cạnh để chủ nhân muốn lấy lại thì nó không bị hỏng do giẫm lên thôi. Lý do là nếu chủ thẻ chứng minh không phải mình dùng thì sẽ được hoàn tiền nhanh chóng còn người sử dụng sẽ bị phạt rất nặng và bị cho vào black list, đến lúc đó cực khó làm việc với tổ chức tài chính (bank, kakao pay...), nếu là người nước ngoài thì có thể bị trục xuất ngay hoặc không thể gia hạn visa được.",
57484653,Nhặt thẻ về lm gì khi k biết mật khẩu chứ.còn đây là nó trực tiếp thanh toán qua mạng luôn bạn hiểu k.có nghĩa là họ trừ tiền vào app luôn.rồi tải app này vê nó yêu câu gmail k nói rôi.đây bắt cả mật khẩu nữa,
57460252,Hậu quả của điều này là những ngưới làm affiliate marketing bất chấp mọi thủ đoạn quảng cái sai tính năng hoặc tạo ra các mô tả gây hiểu nhầm để dụ ngươi bấm vô link mua. Tui gặp rất nhiều rồi khi mô ta hay clip quảng cao thì 1 sản phẩm rất tốt nhưng khi bấm vô nó lại ra 1 sản phẩm khác gần giống thế nếu không để ý kỹ sẽ mua nhầm ngay!,
57463018,Giả rẻ => Quảng cáo theo hình ảnh và thông tin sản phẩm của loại xịn => người dùng mua không hài lòng => trách người dùng là rẻ mà đòi hàng xịn ?????,
57463548,"Điều này còn phụ thuộc vào sự thông thái của người tiêu dùng và năng lực, trách nhiệm của cơ quan quản lý.",
57464248,"Mua trên Shopee mà nhiều mặt hàng đã quảng cáo 1 đàng bán 1 nẻo rồi, nói chi app khác rẻ hơn",
57464588,Chịu. Ngay cả trên sản L hay S cũng hay có chiêu này. Các shop thường đăng 3 4 options nhưng để hình cái mắc nhất nhưng giá để cái rẻ nhất kiểu điện thoại iphone 12prmx ghi 3tr nhưng khi bấm vô ra 3 option và cái 3tr là của 1 con sony cũ còn con iphone là 7 8tr lận,
57464730,Giá vẫn cao hơn bên Lazada.,
57466066,Quản lý được hết. Cứ có quy định rõ ràng và chế tài thật nặng tay thì mấy gian hàng rởm sẽ co vòi hết thôi.,
57460510,"Điều này đang giết chết nền kinh tế phân phối bán lẻ . khi mà online phát triển quá mạnh sẽ thì lợi nhuận sẽ thuộc về các công ty nước ngoài. dòng tiền sẽ bị chảy ra bên ngoài, ảnh hưởng kinh tế, không tin đi ra chợ xem các tiểu thương, họ đang sống vật vờ cầm cự .",
57460837,"chính xác như bạn nói, hàng online giá rẻ có chất lượng không tốt nhưng lại quá tiện lợi đã gây thiệt hại vô cùng to lớn đến các tiểu thương.",
57461113,"Nhiều người chắc vui khi nghe vậy và họ sẽ đổ lỗi đủ thứ cho tiểu thương, tuy nhiên họ không biết rằng, mỗi ngành nghề như một quân cờ domino vậy, kéo theo khó khăn cho kinh tế. Tôi làm công ty du lịch, khách hàng rất nhiều tiểu thương nay họ khó khăn ít mua tour hơn, công ty phải cắt giảm nhân sự cũng như ít các hoạt động hơn, và khi nhiều người thất nghiệp, công ty hoạt động cầm chừng thì lúc đó ít người còn hí hửng được lắm. Vậy nên rất cần các chính sách vĩ mô để ngăn các việc này.",
57461620,"thì dần dần công ty bạn sẽ có những khách khác là các nhà bán online, ai cũng phải thay đổi nếu không muốn bị đào thải, kể cả các ông lớn như Nokia, Yahoo...",
